"","lng","lat","confirmed","deaths","recovered"
"4503",-79.8064,35.6301,24,0,0
"4504",-80.945,33.8569,19,0,0
"4505",-86.6923,35.7478,32,0,0
"4506",-78.17,37.7693,41,1,0
"4507",-111.4312,33.7298,12,0,1
"4508",-86.2583,39.8494,16,0,0
"4509",-84.6701,37.6681,14,0,0
"4510",-77.0268,38.8974,10,0,0
"4511",-117.0554,38.3135,21,0,0
"4512",-71.5639,43.4525,7,0,0
"4513",-93.9002,45.6945,21,0,0
"4514",-98.2681,41.1254,14,0,0
"4515",-82.7649,40.3888,26,0,0
"4516",-71.5118,41.6809,20,0,0
"4517",-89.6165,44.2685,27,0,1
"4518",-72.7554,41.5978,22,0,0
"4519",-157.4983,21.0943,4,0,0
"4520",-96.9289,35.5653,4,0,0
"4521",-111.8624,40.15,10,0,0
"4522",-1.5616,12.2383,2,0,0
"4523",12.4534,41.9029,1,0,0
"4524",103.8467,46.8625,1,0,0
"4525",-80.7821,8.538,36,1,0
"4526",-96.7265,38.5266,8,1,0
"4527",-91.8678,31.1695,77,1,0
"4528",-92.2884,38.4561,4,0,0
"4529",-72.7107,44.0459,5,0,0
"4530",-152.4044,61.3707,1,0,0
"4531",-92.3731,34.9697,12,0,0
"4532",-75.5071,39.3185,6,0,0
"4533",-114.4788,44.2405,2,0,0
"4534",-69.3819,44.6939,3,0,0
"4535",-84.5361,43.3266,25,0,0
"4536",-89.6787,32.7416,6,0,0
"4537",-110.4544,46.9219,5,0,0
"4538",-106.2485,34.8405,10,0,0
"4539",-99.784,47.5289,1,0,0
"4540",-99.4388,44.2998,9,1,0
"4541",-107.3025,42.756,2,0,0
"4542",112.2707,30.9756,67790,3075,52960
"4543",53,32,12729,611,2959
"4544",128,36,8086,72,510
"4545",2.2137,46.2276,4469,91,12
"4546",113.4244,23.3417,1356,8,1299
"4547",113.614,33.882,1273,22,1250
"4548",120.0934,29.1832,1227,1,1211
"4549",111.7088,27.6104,1018,4,1014
"4550",117.2264,31.8257,990,6,984
"4551",115.7221,27.614,935,1,934
"4552",118.1498,36.3427,760,7,741
"4553",139.638,35.4437,696,7,325
"4554",119.455,32.9711,631,0,630
"4555",107.874,30.0572,576,6,569
"4556",102.7103,30.6171,539,3,511
"4557",127.7615,47.862,482,13,447
"4558",9.5018,56.2639,827,1,1
"4559",116.4142,40.1824,437,8,349
"4560",121.4491,31.202,353,3,324
"4561",116.1306,39.549,318,6,310
"4562",117.9874,26.0789,296,1,295
"4563",108.7881,23.8298,252,2,243
"4564",108.8701,35.1917,245,2,232
"4565",101.487,24.974,174,2,172
"4566",109.7453,19.1959,168,6,160
"4567",106.8748,26.8154,146,2,143
"4568",117.323,39.3054,136,3,132
"4569",112.2922,37.5777,133,0,133
"4570",101.0583,37.8099,129,2,89
"4571",114.2,22.3,140,4,78
"4572",122.6085,41.2956,125,1,113
"4573",126.1923,43.6661,93,1,91
"4574",15.473,49.8175,189,0,0
"4575",85.2401,41.1129,76,3,73
"4576",113.9448,44.0935,75,1,71
"4577",106.1655,37.2692,75,0,73
"4578",121,23.7,53,1,20
"4579",108,16,53,0,16
"4580",90,60,59,0,8
"4581",95.9956,35.7452,18,0,18
"4582",113.55,22.1667,10,0,10
"4583",28.3699,47.4116,12,0,0
"4584",-63.5887,-16.2902,10,0,0
"4585",-6.9118,61.8926,9,0,0
"4586",-63.0501,18.0708,2,0,0
"4587",-86.2419,15.2,2,0,0
"4588",-2.3644,49.3723,2,0,0
"4589",-66.4619,46.5653,1,0,0
"4590",88.0924,31.6927,1,0,1
"4591",21.7587,-4.0383,2,0,0
"4592",-5.5471,7.54,1,0,0
"4593",-62.8333,17.9,1,0,0
"4594",-77.2975,18.1096,8,0,0
"4595",35.2433,38.9637,5,0,0
"4596",-5.3536,36.1408,1,0,1
"4597",-80,22,4,0,0
"4598",-58.75,5,1,1,0
"4599",149.0124,-35.4735,1,0,0
"4600",-3.436,55.3781,1140,21,18
"4601",66.9237,48.0196,6,0,0
"4602",149.4068,-17.6797,3,0,0
"4603",-98.8139,53.7609,4,0,0
"4604",-106.4509,52.9399,2,0,0
"4605",40.4897,9.145,1,0,0
"4606",30.2176,12.8628,1,1,0
"4607",-9.6966,9.9456,1,0,0
"4608",-122.6655,37.6489,2,0,0
"4609",37.9062,-0.0236,1,0,0
"4610",-61.7964,17.0608,1,0,0
"4611",-86.9023,32.3182,6,0,0
"4612",-55.7658,-32.5228,4,0,0
"4613",-1.0232,7.9465,3,0,0
"4614",-66.5901,18.2208,3,0,0
"4615",18.4904,-22.9576,2,0,0
"4616",55.492,-4.6796,2,0,0
"4617",-61.2225,10.6918,2,0,0
"4618",-66.5897,6.4238,2,0,0
"4619",31.4659,-26.5225,1,0,0
"4620",11.6094,-0.8037,1,0,0
"4621",-90.2308,15.7835,1,0,0
"4622",10.9408,21.0079,1,0,0
"4623",29.8739,-1.9403,1,0,0
"4624",-60.9789,13.9094,1,0,0
"4625",-61.2872,12.9843,1,0,0
"4626",-56.0278,3.9193,1,0,0
"4627",-53.1258,3.9339,5,0,0
"4628",5.2913,52.1326,959,12,2
"4629",-61.5833,16.25,1,0,0
"4630",-68.99,12.1696,1,0,0
"4631",-64.8963,18.3358,1,0,0
"4632",-81.2546,19.3133,1,0,0
"4633",55.2471,-21.1351,6,0,0
"4634",-70.0358,12.5186,2,0,0
"4635",101,15,114,1,35
"4636",138,36,839,22,118
"4637",103.8333,1.2833,226,0,105
"4638",84.25,28.1667,1,0,1
"4639",112.5,2.5,428,0,42
"4640",-123.1207,49.2827,73,1,4
"4641",151.2093,-33.8688,134,2,4
"4642",144.9631,-37.8136,57,0,8
"4643",153.4,-28.0167,61,0,8
"4644",104.9167,11.55,7,0,1
"4645",81,7,18,0,1
"4646",9,51,5795,11,46
"4647",26,64,244,0,10
"4648",54,24,98,0,23
"4649",122,13,140,11,2
"4650",78,21,113,2,13
"4651",12,43,24747,1809,2335
"4652",16,63,1022,3,1
"4653",-4,40,7798,289,517
"4654",138.6007,-34.9285,20,0,3
"4655",4,50.8333,886,4,1
"4656",30,26,110,2,21
"4657",35.8623,33.8547,110,3,1
"4658",44,33,116,10,26
"4659",57,21,22,0,9
"4660",65,33,16,0,0
"4661",50.55,26.0275,214,0,60
"4662",47.75,29.5,112,0,5
"4663",1.6596,28.0339,48,4,12
"4664",15.2,45.1,49,0,1
"4665",8.2275,46.8182,2200,14,4
"4666",14.5501,47.5162,860,1,6
"4667",35,31,251,0,4
"4668",69.3451,30.3753,53,0,2
"4669",-51.9253,-14.235,162,0,0
"4670",43.3569,42.3154,33,0,0
"4671",21.8243,39.0742,331,4,8
"4672",21.7453,41.6086,14,0,1
"4673",8.4689,60.472,1221,3,1
"4674",24.9668,45.9432,131,0,9
"4675",25.0136,58.5953,171,0,1
"4676",12.4578,43.9424,101,5,4
"4677",27.9534,53.7098,27,0,3
"4678",-19.0208,64.9631,171,5,8
"4679",23.8813,55.1694,12,0,1
"4680",-102.5528,23.6345,41,0,4
"4681",174.886,-40.9006,8,0,0
"4682",8.6753,9.082,2,0,0
"4683",115.8605,-31.9505,17,1,0
"4684",-7.6921,53.1424,129,2,0
"4685",6.1296,49.8153,59,1,0
"4686",7.4167,43.7333,2,0,0
"4687",51.1839,25.3548,401,0,4
"4688",-78.1834,-1.8312,28,2,0
"4689",47.5769,40.1431,23,1,6
"4690",45.0382,40.0691,26,0,0
"4691",-70.1627,18.7357,11,0,0
"4692",113.9213,-0.7893,117,5,8
"4693",-8.2245,39.3999,245,0,2
"4694",1.5218,42.5063,1,0,1
"4695",145.9707,-41.4545,6,0,0
"4696",24.6032,56.8796,30,0,1
"4697",-7.0926,31.7917,28,1,1
"4698",45,24,103,0,1
"4699",-14.4524,14.4974,24,0,1
"4700",-63.6167,-38.4161,45,2,1
"4701",-71.543,-35.6751,74,0,0
"4702",36.51,31.24,8,0,1
"4703",31.1656,48.3794,3,1,0
"4704",19.5033,47.1625,32,1,1
"4705",130.8456,-12.4634,1,0,0
"4706",9.55,47.14,4,0,0
"4707",19.1451,51.9194,119,3,0
"4708",9,34,18,0,0
"4709",17.6791,43.9159,24,0,0
"4710",14.9955,46.1512,219,1,0
"4711",22.9375,-30.5595,51,0,0
"4712",90.4336,27.5142,1,0,0
"4713",11.5021,3.848,2,0,0
"4714",-74.2973,4.5709,34,0,0
"4715",-83.7534,9.7489,27,0,0
"4716",-75.0152,-9.19,43,0,0
"4717",21.0059,44.0165,48,0,0
"4718",19.699,48.669,54,0,0
"4719",0.8248,8.6195,1,0,0
"4720",14.3754,35.9375,21,0,1
"4721",-61.0242,14.6415,9,0,0
"4722",25.4858,42.7339,51,2,0
"4723",73.2207,3.2028,13,0,0
"4724",90.3563,23.685,5,0,0
"4725",-58.4438,-23.4425,6,0,0
"4726",-85.3232,51.2538,104,0,4
"4727",-116.5765,53.9333,39,0,0
"4728",-73.5491,52.9399,24,0,0
"4729",20.1683,41.1533,42,1,0
"4730",33.4299,35.1264,26,0,0
"4731",114.7277,4.5353,50,0,0
"4732",-121.4905,47.4009,643,40,1
"4733",-74.9481,42.1657,732,3,0
"4734",-119.6816,36.1162,426,6,6
"4735",-71.5301,42.2302,164,0,1
"4736",139.638,35.4437,46,0,0
"4737",-122.6655,37.6489,21,0,0
"4738",-83.6431,33.0406,99,1,0
"4739",-105.3111,39.0598,131,1,0
"4740",-81.6868,27.7663,115,4,0
"4741",-74.521,40.2989,98,2,0
"4742",-122.0709,44.572,36,1,0
"4743",-97.5635,31.0545,72,0,0
"4744",-88.9861,40.3495,93,0,2
"4745",-77.2098,40.5908,66,0,0
"4746",-93.2105,42.0115,18,0,0
"4747",-76.8021,39.0639,32,0,0
"4748",-79.8064,35.6301,33,0,0
"4749",-80.945,33.8569,28,0,0
"4750",-86.6923,35.7478,39,0,0
"4751",-78.17,37.7693,45,1,0
"4752",-111.4312,33.7298,13,0,1
"4753",-86.2583,39.8494,20,0,0
"4754",-84.6701,37.6681,20,0,0
"4755",-77.0268,38.8974,16,0,0
"4756",-117.0554,38.3135,24,0,0
"4757",-71.5639,43.4525,13,0,0
"4758",-93.9002,45.6945,35,0,0
"4759",-98.2681,41.1254,17,0,0
"4760",-82.7649,40.3888,37,0,0
"4761",-71.5118,41.6809,20,0,0
"4762",-89.6165,44.2685,32,0,1
"4763",-72.7554,41.5978,24,0,0
"4764",-157.4983,21.0943,6,0,0
"4765",-96.9289,35.5653,7,0,0
"4766",-111.8624,40.15,28,0,0
"4767",-1.5616,12.2383,3,0,0
"4768",12.4534,41.9029,1,0,0
"4769",103.8467,46.8625,1,0,0
"4770",-80.7821,8.538,43,1,0
"4771",-96.7265,38.5266,8,1,0
"4772",-91.8678,31.1695,91,2,0
"4773",-92.2884,38.4561,5,0,0
"4774",-72.7107,44.0459,8,0,0
"4775",-152.4044,61.3707,1,0,0
"4776",-92.3731,34.9697,16,0,0
"4777",-75.5071,39.3185,7,0,0
"4778",-114.4788,44.2405,5,0,0
"4779",-69.3819,44.6939,12,0,0
"4780",-84.5361,43.3266,33,0,0
"4781",-89.6787,32.7416,10,0,0
"4782",-110.4544,46.9219,7,0,0
"4783",-106.2485,34.8405,13,0,0
"4784",-99.784,47.5289,1,0,0
"4785",-99.4388,44.2998,9,1,0
"4786",-107.3025,42.756,3,0,0
"4787",112.2707,30.9756,67794,3085,54288
"4788",53,32,13938,724,4590
"4789",128,36,8162,75,510
"4790",2.2137,46.2276,4499,91,12
"4791",113.4244,23.3417,1360,8,1304
"4792",113.614,33.882,1273,22,1250
"4793",120.0934,29.1832,1231,1,1211
"4794",111.7088,27.6104,1018,4,1014
"4795",117.2264,31.8257,990,6,984
"4796",115.7221,27.614,935,1,934
"4797",118.1498,36.3427,760,7,741
"4798",139.638,35.4437,696,7,325
"4799",119.455,32.9711,631,0,631
"4800",107.874,30.0572,576,6,570
"4801",102.7103,30.6171,539,3,516
"4802",127.7615,47.862,482,13,453
"4803",9.5018,56.2639,864,2,1
"4804",116.4142,40.1824,442,8,353
"4805",121.4491,31.202,353,3,324
"4806",116.1306,39.549,318,6,310
"4807",117.9874,26.0789,296,1,295
"4808",108.7881,23.8298,252,2,243
"4809",108.8701,35.1917,245,2,232
"4810",101.487,24.974,174,2,172
"4811",109.7453,19.1959,168,6,160
"4812",106.8748,26.8154,146,2,143
"4813",117.323,39.3054,136,3,133
"4814",112.2922,37.5777,133,0,133
"4815",101.0583,37.8099,133,2,91
"4816",114.2,22.3,145,4,81
"4817",122.6085,41.2956,125,1,114
"4818",126.1923,43.6661,93,1,91
"4819",15.473,49.8175,253,0,0
"4820",85.2401,41.1129,76,3,73
"4821",113.9448,44.0935,75,1,71
"4822",106.1655,37.2692,75,0,73
"4823",121,23.7,59,1,20
"4824",108,16,56,0,16
"4825",90,60,63,0,8
"4826",95.9956,35.7452,18,0,18
"4827",113.55,22.1667,10,0,10
"4828",28.3699,47.4116,23,0,0
"4829",-63.5887,-16.2902,10,0,0
"4830",-6.9118,61.8926,11,0,0
"4831",-63.0501,18.0708,2,0,0
"4832",-86.2419,15.2,3,0,0
"4833",-2.3644,49.3723,3,0,0
"4834",-66.4619,46.5653,2,0,0
"4835",88.0924,31.6927,1,0,1
"4836",21.7587,-4.0383,2,0,0
"4837",-5.5471,7.54,1,0,0
"4838",-62.8333,17.9,1,0,0
"4839",-77.2975,18.1096,10,0,0
"4840",35.2433,38.9637,6,0,0
"4841",-5.3536,36.1408,1,0,1
"4842",-80,22,4,0,0
"4843",-58.75,5,4,1,0
"4844",149.0124,-35.4735,1,0,0
"4845",-3.436,55.3781,1140,21,18
"4846",66.9237,48.0196,9,0,0
"4847",149.4068,-17.6797,3,0,0
"4848",-98.8139,53.7609,4,0,0
"4849",-106.4509,52.9399,2,0,0
"4850",40.4897,9.145,1,0,0
"4851",30.2176,12.8628,1,1,0
"4852",-9.6966,9.9456,1,0,0
"4853",-122.6655,37.6489,2,0,0
"4854",37.9062,-0.0236,3,0,0
"4855",-61.7964,17.0608,1,0,0
"4856",-86.9023,32.3182,12,0,0
"4857",-55.7658,-32.5228,4,0,0
"4858",-1.0232,7.9465,6,0,0
"4859",-66.5901,18.2208,5,0,0
"4860",18.4904,-22.9576,2,0,0
"4861",55.492,-4.6796,2,0,0
"4862",-61.2225,10.6918,2,0,0
"4863",-66.5897,6.4238,10,0,0
"4864",31.4659,-26.5225,1,0,0
"4865",11.6094,-0.8037,1,0,0
"4866",-90.2308,15.7835,1,0,0
"4867",10.9408,21.0079,1,0,0
"4868",29.8739,-1.9403,1,0,0
"4869",-60.9789,13.9094,2,0,0
"4870",-61.2872,12.9843,1,0,0
"4871",-56.0278,3.9193,1,0,0
"4872",-53.1258,3.9339,7,0,0
"4873",144.7937,13.4443,3,0,0
"4874",20.903,42.6026,2,0,0
"4875",-57.6604,53.1355,1,0,0
"4876",-63.4168,46.5107,1,0,0
"4877",20.9394,6.6111,1,0,0
"4878",21.7587,-4.0383,1,0,0
"4879",10,1.5,1,0,0
"4880",45.1662,-12.8275,1,0,0
"4881",64.5853,41.3775,1,0,0
"4882",5.2913,52.1326,1135,20,2
"4883",-61.5833,16.25,3,0,0
"4884",-68.99,12.1696,1,0,0
"4885",-64.8963,18.3358,1,0,0
"4886",-81.2546,19.3133,1,0,0
"4887",55.2471,-21.1351,7,0,0
"4888",-70.0358,12.5186,2,0,0
"4889",101,15,147,1,35
"4890",138,36,825,27,144
"4891",103.8333,1.2833,243,0,109
"4892",84.25,28.1667,1,0,1
"4893",112.5,2.5,566,0,42
"4894",-123.1207,49.2827,103,4,4
"4895",151.2093,-33.8688,171,2,4
"4896",144.9631,-37.8136,71,0,8
"4897",153.4,-28.0167,68,0,8
"4898",104.9167,11.55,7,0,1
"4899",81,7,28,0,1
"4900",9,51,7272,17,67
"4901",26,64,277,0,10
"4902",54,24,98,0,23
"4903",122,13,142,12,2
"4904",78,21,119,2,13
"4905",12,43,27980,2158,2749
"4906",16,63,1103,6,1
"4907",-4,40,9942,342,530
"4908",138.6007,-34.9285,29,0,3
"4909",4,50.8333,1058,5,1
"4910",30,26,150,2,27
"4911",35.8623,33.8547,99,3,1
"4912",44,33,124,10,26
"4913",57,21,22,0,9
"4914",65,33,21,0,1
"4915",50.55,26.0275,214,1,77
"4916",47.75,29.5,123,0,9
"4917",1.6596,28.0339,54,4,12
"4918",15.2,45.1,57,0,2
"4919",8.2275,46.8182,2200,14,4
"4920",14.5501,47.5162,1018,3,6
"4921",35,31,255,0,4
"4922",69.3451,30.3753,136,0,2
"4923",-51.9253,-14.235,200,0,1
"4924",43.3569,42.3154,33,0,1
"4925",21.8243,39.0742,331,4,8
"4926",21.7453,41.6086,18,0,1
"4927",8.4689,60.472,1333,3,1
"4928",24.9668,45.9432,158,0,9
"4929",25.0136,58.5953,205,0,1
"4930",12.4578,43.9424,109,7,4
"4931",27.9534,53.7098,36,0,3
"4932",-19.0208,64.9631,180,0,0
"4933",23.8813,55.1694,17,0,1
"4934",-102.5528,23.6345,53,0,4
"4935",174.886,-40.9006,8,0,0
"4936",8.6753,9.082,2,0,0
"4937",115.8605,-31.9505,28,1,0
"4938",-7.6921,53.1424,169,2,0
"4939",6.1296,49.8153,77,1,0
"4940",7.4167,43.7333,7,0,0
"4941",51.1839,25.3548,439,0,4
"4942",-78.1834,-1.8312,37,2,0
"4943",47.5769,40.1431,15,1,6
"4944",45.0382,40.0691,52,0,0
"4945",-70.1627,18.7357,11,0,0
"4946",113.9213,-0.7893,134,5,8
"4947",-8.2245,39.3999,331,0,3
"4948",1.5218,42.5063,2,0,1
"4949",145.9707,-41.4545,7,0,0
"4950",24.6032,56.8796,34,0,1
"4951",-7.0926,31.7917,29,1,1
"4952",45,24,118,0,2
"4953",-14.4524,14.4974,24,0,2
"4954",-63.6167,-38.4161,56,2,1
"4955",-71.543,-35.6751,155,0,0
"4956",36.51,31.24,17,0,1
"4957",31.1656,48.3794,7,1,0
"4958",19.5033,47.1625,39,1,1
"4959",130.8456,-12.4634,1,0,0
"4960",9.55,47.14,4,0,0
"4961",19.1451,51.9194,177,4,13
"4962",9,34,20,0,0
"4963",17.6791,43.9159,25,0,0
"4964",14.9955,46.1512,253,1,0
"4965",22.9375,-30.5595,62,0,0
"4966",90.4336,27.5142,1,0,0
"4967",11.5021,3.848,4,0,0
"4968",-74.2973,4.5709,54,0,0
"4969",-83.7534,9.7489,35,0,0
"4970",-75.0152,-9.19,86,0,0
"4971",21.0059,44.0165,55,0,1
"4972",19.699,48.669,63,0,0
"4973",0.8248,8.6195,1,0,0
"4974",14.3754,35.9375,30,0,2
"4975",-61.0242,14.6415,15,1,0
"4976",25.4858,42.7339,52,2,0
"4977",73.2207,3.2028,13,0,0
"4978",90.3563,23.685,8,0,2
"4979",-58.4438,-23.4425,8,0,0
"4980",-85.3232,51.2538,177,0,5
"4981",-116.5765,53.9333,56,0,0
"4982",-73.5491,52.9399,50,0,0
"4983",20.1683,41.1533,51,1,0
"4984",33.4299,35.1264,33,0,0
"4985",114.7277,4.5353,54,0,0
"4986",-121.4905,47.4009,904,48,1
"4987",-74.9481,42.1657,967,10,0
"4988",-119.6816,36.1162,557,7,6
"4989",-71.5301,42.2302,197,0,1
"4990",139.638,35.4437,47,0,0
"4991",-122.6655,37.6489,20,0,0
"4992",-83.6431,33.0406,121,1,0
"4993",-105.3111,39.0598,160,1,0
"4994",-81.6868,27.7663,155,5,0
"4995",-74.521,40.2989,178,2,1
"4996",-122.0709,44.572,39,1,0
"4997",-97.5635,31.0545,85,0,0
"4998",-88.9861,40.3495,105,0,2
"4999",-77.2098,40.5908,77,0,0
"5000",-93.2105,42.0115,23,0,0
"5001",-76.8021,39.0639,41,0,3
"5002",-79.8064,35.6301,38,0,0
"5003",-80.945,33.8569,33,1,0
"5004",-86.6923,35.7478,52,0,0
"5005",-78.17,37.7693,49,1,0
"5006",-111.4312,33.7298,18,0,1
"5007",-86.2583,39.8494,25,1,0
"5008",-84.6701,37.6681,21,1,1
"5009",-77.0268,38.8974,22,0,0
"5010",-117.0554,38.3135,45,1,0
"5011",-71.5639,43.4525,17,0,0
"5012",-93.9002,45.6945,54,0,0
"5013",-98.2681,41.1254,18,0,0
"5014",-82.7649,40.3888,50,0,0
"5015",-71.5118,41.6809,21,0,0
"5016",-89.6165,44.2685,47,0,1
"5017",-72.7554,41.5978,30,0,0
"5018",-157.4983,21.0943,7,0,0
"5019",-96.9289,35.5653,10,0,0
"5020",-111.8624,40.15,39,0,0
"5021",-1.5616,12.2383,15,0,0
"5022",12.4534,41.9029,1,0,0
"5023",103.8467,46.8625,1,0,0
"5024",-80.7821,8.538,55,1,0
"5025",-96.7265,38.5266,11,1,0
"5026",-91.8678,31.1695,136,3,0
"5027",-92.2884,38.4561,6,0,0
"5028",-72.7107,44.0459,12,0,0
"5029",-152.4044,61.3707,1,0,0
"5030",-92.3731,34.9697,22,0,0
"5031",-75.5071,39.3185,8,0,0
"5032",-114.4788,44.2405,5,0,0
"5033",-69.3819,44.6939,17,0,0
"5034",-84.5361,43.3266,53,0,0
"5035",-89.6787,32.7416,13,0,0
"5036",-110.4544,46.9219,7,0,0
"5037",-106.2485,34.8405,17,0,0
"5038",-99.784,47.5289,1,0,0
"5039",-99.4388,44.2998,10,1,0
"5040",-107.3025,42.756,3,0,0
"5041",112.2707,30.9756,67798,3099,55142
"5042",53,32,14991,853,4590
"5043",128,36,8236,75,1137
"5044",2.2137,46.2276,6633,148,12
"5045",113.4244,23.3417,1361,8,1306
"5046",113.614,33.882,1273,22,1250
"5047",120.0934,29.1832,1231,1,1216
"5048",111.7088,27.6104,1018,4,1014
"5049",117.2264,31.8257,990,6,984
"5050",115.7221,27.614,935,1,934
"5051",118.1498,36.3427,760,7,746
"5052",139.638,35.4437,696,7,325
"5053",119.455,32.9711,631,0,631
"5054",107.874,30.0572,576,6,570
"5055",102.7103,30.6171,539,3,516
"5056",127.7615,47.862,482,13,455
"5057",9.5018,56.2639,914,3,1
"5058",116.4142,40.1824,452,8,360
"5059",121.4491,31.202,355,3,325
"5060",116.1306,39.549,318,6,310
"5061",117.9874,26.0789,296,1,295
"5062",108.7881,23.8298,252,2,248
"5063",108.8701,35.1917,245,2,233
"5064",101.487,24.974,176,2,172
"5065",109.7453,19.1959,168,6,161
"5066",106.8748,26.8154,146,2,144
"5067",117.323,39.3054,136,3,133
"5068",112.2922,37.5777,133,0,133
"5069",101.0583,37.8099,133,2,91
"5070",114.2,22.3,155,4,84
"5071",122.6085,41.2956,125,1,115
"5072",126.1923,43.6661,93,1,92
"5073",15.473,49.8175,298,0,3
"5074",85.2401,41.1129,76,3,73
"5075",113.9448,44.0935,75,1,73
"5076",106.1655,37.2692,75,0,75
"5077",121,23.7,67,1,20
"5078",108,16,61,0,16
"5079",90,60,90,0,8
"5080",95.9956,35.7452,18,0,18
"5081",113.55,22.1667,11,0,10
"5082",28.3699,47.4116,23,0,0
"5083",-63.5887,-16.2902,11,0,0
"5084",-6.9118,61.8926,18,0,0
"5085",-63.0501,18.0708,2,0,0
"5086",-86.2419,15.2,6,0,0
"5087",-2.3644,49.3723,6,0,0
"5088",-66.4619,46.5653,6,0,0
"5089",88.0924,31.6927,1,0,1
"5090",21.7587,-4.0383,2,0,0
"5091",-5.5471,7.54,1,0,0
"5092",-62.8333,17.9,3,0,0
"5093",-77.2975,18.1096,10,0,2
"5094",35.2433,38.9637,18,0,0
"5095",-5.3536,36.1408,1,0,1
"5096",-80,22,4,0,0
"5097",-58.75,5,4,1,0
"5098",149.0124,-35.4735,2,0,0
"5099",-3.436,55.3781,1543,55,20
"5100",66.9237,48.0196,10,0,0
"5101",149.4068,-17.6797,3,0,0
"5102",-98.8139,53.7609,7,0,0
"5103",-106.4509,52.9399,7,0,0
"5104",40.4897,9.145,5,0,0
"5105",30.2176,12.8628,1,1,0
"5106",-9.6966,9.9456,1,0,0
"5107",-122.6655,37.6489,2,0,0
"5108",37.9062,-0.0236,3,0,0
"5109",-61.7964,17.0608,1,0,0
"5110",-86.9023,32.3182,29,0,0
"5111",-55.7658,-32.5228,8,0,0
"5112",-1.0232,7.9465,6,0,0
"5113",-66.5901,18.2208,5,0,0
"5114",18.4904,-22.9576,2,0,0
"5115",55.492,-4.6796,3,0,0
"5116",-61.2225,10.6918,4,0,0
"5117",-66.5897,6.4238,17,0,0
"5118",31.4659,-26.5225,1,0,0
"5119",11.6094,-0.8037,1,0,0
"5120",-90.2308,15.7835,2,1,0
"5121",10.9408,21.0079,1,0,0
"5122",29.8739,-1.9403,5,0,0
"5123",-60.9789,13.9094,2,0,0
"5124",-61.2872,12.9843,1,0,0
"5125",-56.0278,3.9193,1,0,0
"5126",-53.1258,3.9339,11,0,0
"5127",144.7937,13.4443,3,0,0
"5128",20.903,42.6026,2,0,0
"5129",-57.6604,53.1355,1,0,0
"5130",-63.4168,46.5107,1,0,0
"5131",20.9394,6.6111,1,0,0
"5132",21.7587,-4.0383,1,0,0
"5133",10,1.5,1,0,0
"5134",45.1662,-12.8275,1,0,0
"5135",64.5853,41.3775,6,0,0
"5136",5.2913,52.1326,1413,24,2
"5137",-63.7443,44.682,5,0,0
"5138",-61.5833,16.25,6,0,0
"5139",2.3158,9.3077,1,0,0
"5140",-9.4295,6.4281,1,0,0
"5141",-68.99,12.1696,1,0,0
"5142",46.1996,5.1521,1,0,0
"5143",34.8888,-6.369,1,0,0
"5144",-64.8963,18.3358,1,0,0
"5145",-81.2546,19.3133,1,1,0
"5146",55.2471,-21.1351,9,0,0
"5147",-70.0358,12.5186,2,0,0
"5148",-77.3963,25.0343,1,0,0
"5149",-42.6043,71.7069,1,0,0
"5150",101,15,177,1,41
"5151",138,36,878,29,144
"5152",103.8333,1.2833,266,0,114
"5153",84.25,28.1667,1,0,1
"5154",112.5,2.5,673,2,49
"5155",-123.1207,49.2827,103,4,4
"5156",151.2093,-33.8688,210,4,4
"5157",144.9631,-37.8136,94,0,8
"5158",153.4,-28.0167,78,0,8
"5159",104.9167,11.55,33,0,1
"5160",81,7,44,0,1
"5161",9,51,9257,24,67
"5162",26,64,321,0,10
"5163",54,24,98,0,23
"5164",122,13,187,12,5
"5165",78,21,142,3,14
"5166",12,43,31506,2503,2941
"5167",16,63,1190,7,1
"5168",-4,40,11748,533,1028
"5169",138.6007,-34.9285,29,0,3
"5170",4,50.8333,1243,10,1
"5171",30,26,196,4,32
"5172",35.8623,33.8547,120,3,3
"5173",44,33,154,11,32
"5174",57,21,24,0,9
"5175",65,33,22,0,1
"5176",50.55,26.0275,228,1,81
"5177",47.75,29.5,130,0,9
"5178",1.6596,28.0339,60,4,12
"5179",15.2,45.1,65,0,4
"5180",8.2275,46.8182,2700,27,4
"5181",14.5501,47.5162,1332,3,1
"5182",35,31,337,0,11
"5183",69.3451,30.3753,236,0,2
"5184",-51.9253,-14.235,321,1,2
"5185",43.3569,42.3154,34,0,1
"5186",21.8243,39.0742,387,5,8
"5187",21.7453,41.6086,26,0,1
"5188",8.4689,60.472,1463,3,1
"5189",24.9668,45.9432,184,0,16
"5190",25.0136,58.5953,225,0,1
"5191",12.4578,43.9424,109,7,4
"5192",27.9534,53.7098,36,0,3
"5193",-19.0208,64.9631,220,1,0
"5194",23.8813,55.1694,25,0,1
"5195",-102.5528,23.6345,82,0,4
"5196",174.886,-40.9006,12,0,0
"5197",8.6753,9.082,3,0,0
"5198",115.8605,-31.9505,31,1,0
"5199",-7.6921,53.1424,223,2,5
"5200",6.1296,49.8153,140,1,0
"5201",7.4167,43.7333,7,0,0
"5202",51.1839,25.3548,439,0,4
"5203",-78.1834,-1.8312,58,2,0
"5204",47.5769,40.1431,28,1,6
"5205",45.0382,40.0691,78,0,1
"5206",-70.1627,18.7357,21,1,0
"5207",113.9213,-0.7893,172,5,8
