"","lng","lat"
"4471",-75.0152,-9.19
"4472",21.0059,44.0165
"4473",19.699,48.669
"4474",0.8248,8.6195
"4475",14.3754,35.9375
"4476",-61.0242,14.6415
"4477",25.4858,42.7339
"4478",73.2207,3.2028
"4479",90.3563,23.685
"4480",-58.4438,-23.4425
"4481",-85.3232,51.2538
"4482",-116.5765,53.9333
"4483",-73.5491,52.9399
"4484",20.1683,41.1533
"4485",33.4299,35.1264
"4486",114.7277,4.5353
"4487",-121.4905,47.4009
"4488",-74.9481,42.1657
"4489",-119.6816,36.1162
"4490",-71.5301,42.2302
"4491",139.638,35.4437
"4492",-122.6655,37.6489
"4493",-83.6431,33.0406
"4494",-105.3111,39.0598
"4495",-81.6868,27.7663
"4496",-74.521,40.2989
"4497",-122.0709,44.572
"4498",-97.5635,31.0545
"4499",-88.9861,40.3495
"4500",-77.2098,40.5908
"4501",-93.2105,42.0115
"4502",-76.8021,39.0639
"4503",-79.8064,35.6301
"4504",-80.945,33.8569
"4505",-86.6923,35.7478
"4506",-78.17,37.7693
"4507",-111.4312,33.7298
"4508",-86.2583,39.8494
"4509",-84.6701,37.6681
"4510",-77.0268,38.8974
"4511",-117.0554,38.3135
"4512",-71.5639,43.4525
"4513",-93.9002,45.6945
"4514",-98.2681,41.1254
"4515",-82.7649,40.3888
"4516",-71.5118,41.6809
"4517",-89.6165,44.2685
"4518",-72.7554,41.5978
"4519",-157.4983,21.0943
"4520",-96.9289,35.5653
"4521",-111.8624,40.15
"4522",-1.5616,12.2383
"4523",12.4534,41.9029
"4524",103.8467,46.8625
"4525",-80.7821,8.538
"4526",-96.7265,38.5266
"4527",-91.8678,31.1695
"4528",-92.2884,38.4561
"4529",-72.7107,44.0459
"4530",-152.4044,61.3707
"4531",-92.3731,34.9697
"4532",-75.5071,39.3185
"4533",-114.4788,44.2405
"4534",-69.3819,44.6939
"4535",-84.5361,43.3266
"4536",-89.6787,32.7416
"4537",-110.4544,46.9219
"4538",-106.2485,34.8405
"4539",-99.784,47.5289
"4540",-99.4388,44.2998
"4541",-107.3025,42.756
"4542",112.2707,30.9756
"4543",53,32
"4544",128,36
"4545",2.2137,46.2276
"4546",113.4244,23.3417
"4547",113.614,33.882
"4548",120.0934,29.1832
"4549",111.7088,27.6104
"4550",117.2264,31.8257
"4551",115.7221,27.614
"4552",118.1498,36.3427
"4553",139.638,35.4437
"4554",119.455,32.9711
"4555",107.874,30.0572
"4556",102.7103,30.6171
"4557",127.7615,47.862
"4558",9.5018,56.2639
"4559",116.4142,40.1824
"4560",121.4491,31.202
"4561",116.1306,39.549
"4562",117.9874,26.0789
"4563",108.7881,23.8298
"4564",108.8701,35.1917
"4565",101.487,24.974
"4566",109.7453,19.1959
"4567",106.8748,26.8154
"4568",117.323,39.3054
"4569",112.2922,37.5777
"4570",101.0583,37.8099
"4571",114.2,22.3
"4572",122.6085,41.2956
"4573",126.1923,43.6661
"4574",15.473,49.8175
"4575",85.2401,41.1129
"4576",113.9448,44.0935
"4577",106.1655,37.2692
"4578",121,23.7
"4579",108,16
"4580",90,60
"4581",95.9956,35.7452
"4582",113.55,22.1667
"4583",28.3699,47.4116
"4584",-63.5887,-16.2902
"4585",-6.9118,61.8926
"4586",-63.0501,18.0708
"4587",-86.2419,15.2
"4588",-2.3644,49.3723
"4589",-66.4619,46.5653
"4590",88.0924,31.6927
"4591",21.7587,-4.0383
"4592",-5.5471,7.54
"4593",-62.8333,17.9
"4594",-77.2975,18.1096
"4595",35.2433,38.9637
"4596",-5.3536,36.1408
"4597",-80,22
"4598",-58.75,5
"4599",149.0124,-35.4735
"4600",-3.436,55.3781
"4601",66.9237,48.0196
"4602",149.4068,-17.6797
"4603",-98.8139,53.7609
"4604",-106.4509,52.9399
"4605",40.4897,9.145
"4606",30.2176,12.8628
"4607",-9.6966,9.9456
"4608",-122.6655,37.6489
"4609",37.9062,-0.0236
"4610",-61.7964,17.0608
"4611",-86.9023,32.3182
"4612",-55.7658,-32.5228
"4613",-1.0232,7.9465
"4614",-66.5901,18.2208
"4615",18.4904,-22.9576
"4616",55.492,-4.6796
"4617",-61.2225,10.6918
"4618",-66.5897,6.4238
"4619",31.4659,-26.5225
"4620",11.6094,-0.8037
"4621",-90.2308,15.7835
"4622",10.9408,21.0079
"4623",29.8739,-1.9403
"4624",-60.9789,13.9094
"4625",-61.2872,12.9843
"4626",-56.0278,3.9193
"4627",-53.1258,3.9339
"4628",5.2913,52.1326
"4629",-61.5833,16.25
"4630",-68.99,12.1696
"4631",-64.8963,18.3358
"4632",-81.2546,19.3133
"4633",55.2471,-21.1351
"4634",-70.0358,12.5186
"4635",101,15
"4636",138,36
"4637",103.8333,1.2833
"4638",84.25,28.1667
"4639",112.5,2.5
"4640",-123.1207,49.2827
"4641",151.2093,-33.8688
"4642",144.9631,-37.8136
"4643",153.4,-28.0167
"4644",104.9167,11.55
"4645",81,7
"4646",9,51
"4647",26,64
"4648",54,24
"4649",122,13
"4650",78,21
"4651",12,43
"4652",16,63
"4653",-4,40
"4654",138.6007,-34.9285
"4655",4,50.8333
"4656",30,26
"4657",35.8623,33.8547
"4658",44,33
"4659",57,21
"4660",65,33
"4661",50.55,26.0275
"4662",47.75,29.5
"4663",1.6596,28.0339
"4664",15.2,45.1
"4665",8.2275,46.8182
"4666",14.5501,47.5162
"4667",35,31
"4668",69.3451,30.3753
"4669",-51.9253,-14.235
"4670",43.3569,42.3154
"4671",21.8243,39.0742
"4672",21.7453,41.6086
"4673",8.4689,60.472
"4674",24.9668,45.9432
"4675",25.0136,58.5953
"4676",12.4578,43.9424
"4677",27.9534,53.7098
"4678",-19.0208,64.9631
"4679",23.8813,55.1694
"4680",-102.5528,23.6345
"4681",174.886,-40.9006
"4682",8.6753,9.082
"4683",115.8605,-31.9505
"4684",-7.6921,53.1424
"4685",6.1296,49.8153
"4686",7.4167,43.7333
"4687",51.1839,25.3548
"4688",-78.1834,-1.8312
"4689",47.5769,40.1431
"4690",45.0382,40.0691
"4691",-70.1627,18.7357
"4692",113.9213,-0.7893
"4693",-8.2245,39.3999
"4694",1.5218,42.5063
"4695",145.9707,-41.4545
"4696",24.6032,56.8796
"4697",-7.0926,31.7917
"4698",45,24
"4699",-14.4524,14.4974
"4700",-63.6167,-38.4161
"4701",-71.543,-35.6751
"4702",36.51,31.24
"4703",31.1656,48.3794
"4704",19.5033,47.1625
"4705",130.8456,-12.4634
"4706",9.55,47.14
"4707",19.1451,51.9194
"4708",9,34
"4709",17.6791,43.9159
"4710",14.9955,46.1512
"4711",22.9375,-30.5595
"4712",90.4336,27.5142
"4713",11.5021,3.848
"4714",-74.2973,4.5709
"4715",-83.7534,9.7489
"4716",-75.0152,-9.19
"4717",21.0059,44.0165
"4718",19.699,48.669
"4719",0.8248,8.6195
"4720",14.3754,35.9375
"4721",-61.0242,14.6415
"4722",25.4858,42.7339
"4723",73.2207,3.2028
"4724",90.3563,23.685
"4725",-58.4438,-23.4425
"4726",-85.3232,51.2538
"4727",-116.5765,53.9333
"4728",-73.5491,52.9399
"4729",20.1683,41.1533
"4730",33.4299,35.1264
"4731",114.7277,4.5353
"4732",-121.4905,47.4009
"4733",-74.9481,42.1657
"4734",-119.6816,36.1162
"4735",-71.5301,42.2302
"4736",139.638,35.4437
"4737",-122.6655,37.6489
"4738",-83.6431,33.0406
"4739",-105.3111,39.0598
"4740",-81.6868,27.7663
"4741",-74.521,40.2989
"4742",-122.0709,44.572
"4743",-97.5635,31.0545
"4744",-88.9861,40.3495
"4745",-77.2098,40.5908
"4746",-93.2105,42.0115
"4747",-76.8021,39.0639
"4748",-79.8064,35.6301
"4749",-80.945,33.8569
"4750",-86.6923,35.7478
"4751",-78.17,37.7693
"4752",-111.4312,33.7298
"4753",-86.2583,39.8494
"4754",-84.6701,37.6681
"4755",-77.0268,38.8974
"4756",-117.0554,38.3135
"4757",-71.5639,43.4525
"4758",-93.9002,45.6945
"4759",-98.2681,41.1254
"4760",-82.7649,40.3888
"4761",-71.5118,41.6809
"4762",-89.6165,44.2685
"4763",-72.7554,41.5978
"4764",-157.4983,21.0943
"4765",-96.9289,35.5653
"4766",-111.8624,40.15
"4767",-1.5616,12.2383
"4768",12.4534,41.9029
"4769",103.8467,46.8625
"4770",-80.7821,8.538
"4771",-96.7265,38.5266
"4772",-91.8678,31.1695
"4773",-92.2884,38.4561
"4774",-72.7107,44.0459
"4775",-152.4044,61.3707
"4776",-92.3731,34.9697
"4777",-75.5071,39.3185
"4778",-114.4788,44.2405
"4779",-69.3819,44.6939
"4780",-84.5361,43.3266
"4781",-89.6787,32.7416
"4782",-110.4544,46.9219
"4783",-106.2485,34.8405
"4784",-99.784,47.5289
"4785",-99.4388,44.2998
"4786",-107.3025,42.756
"4787",112.2707,30.9756
"4788",53,32
"4789",128,36
"4790",2.2137,46.2276
"4791",113.4244,23.3417
"4792",113.614,33.882
"4793",120.0934,29.1832
"4794",111.7088,27.6104
"4795",117.2264,31.8257
"4796",115.7221,27.614
"4797",118.1498,36.3427
"4798",139.638,35.4437
"4799",119.455,32.9711
"4800",107.874,30.0572
"4801",102.7103,30.6171
"4802",127.7615,47.862
"4803",9.5018,56.2639
"4804",116.4142,40.1824
"4805",121.4491,31.202
"4806",116.1306,39.549
"4807",117.9874,26.0789
"4808",108.7881,23.8298
"4809",108.8701,35.1917
"4810",101.487,24.974
"4811",109.7453,19.1959
"4812",106.8748,26.8154
"4813",117.323,39.3054
"4814",112.2922,37.5777
"4815",101.0583,37.8099
"4816",114.2,22.3
"4817",122.6085,41.2956
"4818",126.1923,43.6661
"4819",15.473,49.8175
"4820",85.2401,41.1129
"4821",113.9448,44.0935
"4822",106.1655,37.2692
"4823",121,23.7
"4824",108,16
"4825",90,60
"4826",95.9956,35.7452
"4827",113.55,22.1667
"4828",28.3699,47.4116
"4829",-63.5887,-16.2902
"4830",-6.9118,61.8926
"4831",-63.0501,18.0708
"4832",-86.2419,15.2
"4833",-2.3644,49.3723
"4834",-66.4619,46.5653
"4835",88.0924,31.6927
"4836",21.7587,-4.0383
"4837",-5.5471,7.54
"4838",-62.8333,17.9
"4839",-77.2975,18.1096
"4840",35.2433,38.9637
"4841",-5.3536,36.1408
"4842",-80,22
"4843",-58.75,5
"4844",149.0124,-35.4735
"4845",-3.436,55.3781
"4846",66.9237,48.0196
"4847",149.4068,-17.6797
"4848",-98.8139,53.7609
"4849",-106.4509,52.9399
"4850",40.4897,9.145
"4851",30.2176,12.8628
"4852",-9.6966,9.9456
"4853",-122.6655,37.6489
"4854",37.9062,-0.0236
"4855",-61.7964,17.0608
"4856",-86.9023,32.3182
"4857",-55.7658,-32.5228
"4858",-1.0232,7.9465
"4859",-66.5901,18.2208
"4860",18.4904,-22.9576
"4861",55.492,-4.6796
"4862",-61.2225,10.6918
"4863",-66.5897,6.4238
"4864",31.4659,-26.5225
"4865",11.6094,-0.8037
"4866",-90.2308,15.7835
"4867",10.9408,21.0079
"4868",29.8739,-1.9403
"4869",-60.9789,13.9094
"4870",-61.2872,12.9843
"4871",-56.0278,3.9193
"4872",-53.1258,3.9339
"4873",144.7937,13.4443
"4874",20.903,42.6026
"4875",-57.6604,53.1355
"4876",-63.4168,46.5107
"4877",20.9394,6.6111
"4878",21.7587,-4.0383
"4879",10,1.5
"4880",45.1662,-12.8275
"4881",64.5853,41.3775
"4882",5.2913,52.1326
"4883",-61.5833,16.25
"4884",-68.99,12.1696
"4885",-64.8963,18.3358
"4886",-81.2546,19.3133
"4887",55.2471,-21.1351
"4888",-70.0358,12.5186
"4889",101,15
"4890",138,36
"4891",103.8333,1.2833
"4892",84.25,28.1667
"4893",112.5,2.5
"4894",-123.1207,49.2827
"4895",151.2093,-33.8688
"4896",144.9631,-37.8136
"4897",153.4,-28.0167
"4898",104.9167,11.55
"4899",81,7
"4900",9,51
"4901",26,64
"4902",54,24
"4903",122,13
"4904",78,21
"4905",12,43
"4906",16,63
"4907",-4,40
"4908",138.6007,-34.9285
"4909",4,50.8333
"4910",30,26
"4911",35.8623,33.8547
"4912",44,33
"4913",57,21
"4914",65,33
"4915",50.55,26.0275
"4916",47.75,29.5
"4917",1.6596,28.0339
"4918",15.2,45.1
"4919",8.2275,46.8182
"4920",14.5501,47.5162
"4921",35,31
"4922",69.3451,30.3753
"4923",-51.9253,-14.235
"4924",43.3569,42.3154
"4925",21.8243,39.0742
"4926",21.7453,41.6086
"4927",8.4689,60.472
"4928",24.9668,45.9432
"4929",25.0136,58.5953
"4930",12.4578,43.9424
"4931",27.9534,53.7098
"4932",-19.0208,64.9631
"4933",23.8813,55.1694
"4934",-102.5528,23.6345
"4935",174.886,-40.9006
"4936",8.6753,9.082
"4937",115.8605,-31.9505
"4938",-7.6921,53.1424
"4939",6.1296,49.8153
"4940",7.4167,43.7333
"4941",51.1839,25.3548
"4942",-78.1834,-1.8312
"4943",47.5769,40.1431
"4944",45.0382,40.0691
"4945",-70.1627,18.7357
"4946",113.9213,-0.7893
"4947",-8.2245,39.3999
"4948",1.5218,42.5063
"4949",145.9707,-41.4545
"4950",24.6032,56.8796
"4951",-7.0926,31.7917
"4952",45,24
"4953",-14.4524,14.4974
"4954",-63.6167,-38.4161
"4955",-71.543,-35.6751
"4956",36.51,31.24
"4957",31.1656,48.3794
"4958",19.5033,47.1625
"4959",130.8456,-12.4634
"4960",9.55,47.14
"4961",19.1451,51.9194
"4962",9,34
"4963",17.6791,43.9159
"4964",14.9955,46.1512
"4965",22.9375,-30.5595
"4966",90.4336,27.5142
"4967",11.5021,3.848
"4968",-74.2973,4.5709
"4969",-83.7534,9.7489
"4970",-75.0152,-9.19
"4971",21.0059,44.0165
"4972",19.699,48.669
"4973",0.8248,8.6195
"4974",14.3754,35.9375
"4975",-61.0242,14.6415
"4976",25.4858,42.7339
"4977",73.2207,3.2028
"4978",90.3563,23.685
"4979",-58.4438,-23.4425
"4980",-85.3232,51.2538
"4981",-116.5765,53.9333
"4982",-73.5491,52.9399
"4983",20.1683,41.1533
"4984",33.4299,35.1264
"4985",114.7277,4.5353
"4986",-121.4905,47.4009
"4987",-74.9481,42.1657
"4988",-119.6816,36.1162
"4989",-71.5301,42.2302
"4990",139.638,35.4437
"4991",-122.6655,37.6489
"4992",-83.6431,33.0406
"4993",-105.3111,39.0598
"4994",-81.6868,27.7663
"4995",-74.521,40.2989
"4996",-122.0709,44.572
"4997",-97.5635,31.0545
"4998",-88.9861,40.3495
"4999",-77.2098,40.5908
"5000",-93.2105,42.0115
"5001",-76.8021,39.0639
"5002",-79.8064,35.6301
"5003",-80.945,33.8569
"5004",-86.6923,35.7478
"5005",-78.17,37.7693
"5006",-111.4312,33.7298
"5007",-86.2583,39.8494
"5008",-84.6701,37.6681
"5009",-77.0268,38.8974
"5010",-117.0554,38.3135
"5011",-71.5639,43.4525
"5012",-93.9002,45.6945
"5013",-98.2681,41.1254
"5014",-82.7649,40.3888
"5015",-71.5118,41.6809
"5016",-89.6165,44.2685
"5017",-72.7554,41.5978
"5018",-157.4983,21.0943
"5019",-96.9289,35.5653
"5020",-111.8624,40.15
"5021",-1.5616,12.2383
"5022",12.4534,41.9029
"5023",103.8467,46.8625
"5024",-80.7821,8.538
"5025",-96.7265,38.5266
"5026",-91.8678,31.1695
"5027",-92.2884,38.4561
"5028",-72.7107,44.0459
"5029",-152.4044,61.3707
"5030",-92.3731,34.9697
"5031",-75.5071,39.3185
"5032",-114.4788,44.2405
"5033",-69.3819,44.6939
"5034",-84.5361,43.3266
"5035",-89.6787,32.7416
"5036",-110.4544,46.9219
"5037",-106.2485,34.8405
"5038",-99.784,47.5289
"5039",-99.4388,44.2998
"5040",-107.3025,42.756
"5041",112.2707,30.9756
"5042",53,32
"5043",128,36
"5044",2.2137,46.2276
"5045",113.4244,23.3417
"5046",113.614,33.882
"5047",120.0934,29.1832
"5048",111.7088,27.6104
"5049",117.2264,31.8257
"5050",115.7221,27.614
"5051",118.1498,36.3427
"5052",139.638,35.4437
"5053",119.455,32.9711
"5054",107.874,30.0572
"5055",102.7103,30.6171
"5056",127.7615,47.862
"5057",9.5018,56.2639
"5058",116.4142,40.1824
"5059",121.4491,31.202
"5060",116.1306,39.549
"5061",117.9874,26.0789
"5062",108.7881,23.8298
"5063",108.8701,35.1917
"5064",101.487,24.974
"5065",109.7453,19.1959
"5066",106.8748,26.8154
"5067",117.323,39.3054
"5068",112.2922,37.5777
"5069",101.0583,37.8099
"5070",114.2,22.3
"5071",122.6085,41.2956
"5072",126.1923,43.6661
"5073",15.473,49.8175
"5074",85.2401,41.1129
"5075",113.9448,44.0935
"5076",106.1655,37.2692
"5077",121,23.7
"5078",108,16
"5079",90,60
"5080",95.9956,35.7452
"5081",113.55,22.1667
"5082",28.3699,47.4116
"5083",-63.5887,-16.2902
"5084",-6.9118,61.8926
"5085",-63.0501,18.0708
"5086",-86.2419,15.2
"5087",-2.3644,49.3723
"5088",-66.4619,46.5653
"5089",88.0924,31.6927
"5090",21.7587,-4.0383
"5091",-5.5471,7.54
"5092",-62.8333,17.9
"5093",-77.2975,18.1096
"5094",35.2433,38.9637
"5095",-5.3536,36.1408
"5096",-80,22
"5097",-58.75,5
"5098",149.0124,-35.4735
"5099",-3.436,55.3781
"5100",66.9237,48.0196
"5101",149.4068,-17.6797
"5102",-98.8139,53.7609
"5103",-106.4509,52.9399
"5104",40.4897,9.145
"5105",30.2176,12.8628
"5106",-9.6966,9.9456
"5107",-122.6655,37.6489
"5108",37.9062,-0.0236
"5109",-61.7964,17.0608
"5110",-86.9023,32.3182
"5111",-55.7658,-32.5228
"5112",-1.0232,7.9465
"5113",-66.5901,18.2208
"5114",18.4904,-22.9576
"5115",55.492,-4.6796
"5116",-61.2225,10.6918
"5117",-66.5897,6.4238
"5118",31.4659,-26.5225
"5119",11.6094,-0.8037
"5120",-90.2308,15.7835
"5121",10.9408,21.0079
"5122",29.8739,-1.9403
"5123",-60.9789,13.9094
"5124",-61.2872,12.9843
"5125",-56.0278,3.9193
"5126",-53.1258,3.9339
"5127",144.7937,13.4443
"5128",20.903,42.6026
"5129",-57.6604,53.1355
"5130",-63.4168,46.5107
"5131",20.9394,6.6111
"5132",21.7587,-4.0383
"5133",10,1.5
"5134",45.1662,-12.8275
"5135",64.5853,41.3775
"5136",5.2913,52.1326
"5137",-63.7443,44.682
"5138",-61.5833,16.25
"5139",2.3158,9.3077
"5140",-9.4295,6.4281
"5141",-68.99,12.1696
"5142",46.1996,5.1521
"5143",34.8888,-6.369
"5144",-64.8963,18.3358
"5145",-81.2546,19.3133
"5146",55.2471,-21.1351
"5147",-70.0358,12.5186
"5148",-77.3963,25.0343
"5149",-42.6043,71.7069
"5150",101,15
"5151",138,36
"5152",103.8333,1.2833
"5153",84.25,28.1667
"5154",112.5,2.5
"5155",-123.1207,49.2827
"5156",151.2093,-33.8688
"5157",144.9631,-37.8136
"5158",153.4,-28.0167
"5159",104.9167,11.55
"5160",81,7
"5161",9,51
"5162",26,64
"5163",54,24
"5164",122,13
"5165",78,21
"5166",12,43
"5167",16,63
"5168",-4,40
"5169",138.6007,-34.9285
"5170",4,50.8333
"5171",30,26
"5172",35.8623,33.8547
"5173",44,33
"5174",57,21
"5175",65,33
"5176",50.55,26.0275
"5177",47.75,29.5
"5178",1.6596,28.0339
"5179",15.2,45.1
"5180",8.2275,46.8182
"5181",14.5501,47.5162
"5182",35,31
"5183",69.3451,30.3753
"5184",-51.9253,-14.235
"5185",43.3569,42.3154
"5186",21.8243,39.0742
"5187",21.7453,41.6086
"5188",8.4689,60.472
"5189",24.9668,45.9432
"5190",25.0136,58.5953
"5191",12.4578,43.9424
"5192",27.9534,53.7098
"5193",-19.0208,64.9631
"5194",23.8813,55.1694
"5195",-102.5528,23.6345
"5196",174.886,-40.9006
"5197",8.6753,9.082
"5198",115.8605,-31.9505
"5199",-7.6921,53.1424
"5200",6.1296,49.8153
"5201",7.4167,43.7333
"5202",51.1839,25.3548
"5203",-78.1834,-1.8312
"5204",47.5769,40.1431
"5205",45.0382,40.0691
"5206",-70.1627,18.7357
"5207",113.9213,-0.7893
"5208",-8.2245,39.3999
"5209",1.5218,42.5063
"5210",145.9707,-41.4545
"5211",24.6032,56.8796
"5212",-7.0926,31.7917
"5213",45,24
"5214",-14.4524,14.4974
"5215",-63.6167,-38.4161
"5216",-71.543,-35.6751
"5217",36.51,31.24
"5218",31.1656,48.3794
"5219",19.5033,47.1625
"5220",130.8456,-12.4634
"5221",9.55,47.14
"5222",19.1451,51.9194
"5223",9,34
"5224",17.6791,43.9159
"5225",14.9955,46.1512
"5226",22.9375,-30.5595
"5227",90.4336,27.5142
"5228",11.5021,3.848
"5229",-74.2973,4.5709
"5230",-83.7534,9.7489
"5231",-75.0152,-9.19
"5232",21.0059,44.0165
"5233",19.699,48.669
"5234",0.8248,8.6195
"5235",14.3754,35.9375
"5236",-61.0242,14.6415
"5237",25.4858,42.7339
"5238",73.2207,3.2028
"5239",90.3563,23.685
"5240",-58.4438,-23.4425
"5241",-85.3232,51.2538
"5242",-116.5765,53.9333
"5243",-73.5491,52.9399
"5244",20.1683,41.1533
"5245",33.4299,35.1264
"5246",114.7277,4.5353
"5247",-121.4905,47.4009
"5248",-74.9481,42.1657
"5249",-119.6816,36.1162
"5250",-71.5301,42.2302
"5251",139.638,35.4437
"5252",-122.6655,37.6489
"5253",-83.6431,33.0406
"5254",-105.3111,39.0598
"5255",-81.6868,27.7663
"5256",-74.521,40.2989
"5257",-122.0709,44.572
"5258",-97.5635,31.0545
"5259",-88.9861,40.3495
"5260",-77.2098,40.5908
"5261",-93.2105,42.0115
"5262",-76.8021,39.0639
"5263",-79.8064,35.6301
"5264",-80.945,33.8569
"5265",-86.6923,35.7478
"5266",-78.17,37.7693
"5267",-111.4312,33.7298
"5268",-86.2583,39.8494
"5269",-84.6701,37.6681
"5270",-77.0268,38.8974
"5271",-117.0554,38.3135
"5272",-71.5639,43.4525
"5273",-93.9002,45.6945
"5274",-98.2681,41.1254
"5275",-82.7649,40.3888
"5276",-71.5118,41.6809
"5277",-89.6165,44.2685
"5278",-72.7554,41.5978
"5279",-157.4983,21.0943
"5280",-96.9289,35.5653
"5281",-111.8624,40.15
"5282",-1.5616,12.2383
"5283",12.4534,41.9029
"5284",103.8467,46.8625
"5285",-80.7821,8.538
"5286",-96.7265,38.5266
"5287",-91.8678,31.1695
"5288",-92.2884,38.4561
"5289",-72.7107,44.0459
"5290",-152.4044,61.3707
"5291",-92.3731,34.9697
"5292",-75.5071,39.3185
"5293",-114.4788,44.2405
"5294",-69.3819,44.6939
"5295",-84.5361,43.3266
"5296",-89.6787,32.7416
"5297",-110.4544,46.9219
"5298",-106.2485,34.8405
"5299",-99.784,47.5289
"5300",-99.4388,44.2998
"5301",-80.9545,38.4912
"5302",-107.3025,42.756
"5303",112.2707,30.9756
"5304",53,32
"5305",128,36
"5306",2.2137,46.2276
"5307",113.4244,23.3417
"5308",113.614,33.882
"5309",120.0934,29.1832
"5310",111.7088,27.6104
"5311",117.2264,31.8257
"5312",115.7221,27.614
"5313",118.1498,36.3427
"5314",139.638,35.4437
"5315",119.455,32.9711
"5316",107.874,30.0572
"5317",102.7103,30.6171
"5318",127.7615,47.862
"5319",9.5018,56.2639
"5320",116.4142,40.1824
"5321",121.4491,31.202
"5322",116.1306,39.549
"5323",117.9874,26.0789
"5324",108.7881,23.8298
"5325",108.8701,35.1917
"5326",101.487,24.974
"5327",109.7453,19.1959
"5328",106.8748,26.8154
"5329",117.323,39.3054
"5330",112.2922,37.5777
"5331",101.0583,37.8099
"5332",114.2,22.3
"5333",122.6085,41.2956
"5334",126.1923,43.6661
"5335",15.473,49.8175
"5336",85.2401,41.1129
"5337",113.9448,44.0935
"5338",106.1655,37.2692
"5339",121,23.7
"5340",108,16
"5341",90,60
"5342",95.9956,35.7452
"5343",113.55,22.1667
"5344",28.3699,47.4116
"5345",-63.5887,-16.2902
"5346",-6.9118,61.8926
"5347",-63.0501,18.0708
"5348",-86.2419,15.2
"5349",-2.3644,49.3723
"5350",-66.4619,46.5653
"5351",88.0924,31.6927
"5352",21.7587,-4.0383
"5353",-5.5471,7.54
"5354",-62.8333,17.9
"5355",-77.2975,18.1096
"5356",35.2433,38.9637
"5357",-5.3536,36.1408
"5358",-80,22
"5359",-58.75,5
"5360",149.0124,-35.4735
"5361",-3.436,55.3781
"5362",66.9237,48.0196
"5363",149.4068,-17.6797
"5364",-98.8139,53.7609
"5365",-106.4509,52.9399
"5366",40.4897,9.145
"5367",30.2176,12.8628
"5368",-9.6966,9.9456
"5369",-122.6655,37.6489
"5370",37.9062,-0.0236
"5371",-61.7964,17.0608
"5372",-86.9023,32.3182
"5373",-55.7658,-32.5228
"5374",-1.0232,7.9465
"5375",-66.5901,18.2208
"5376",18.4904,-22.9576
"5377",55.492,-4.6796
"5378",-61.2225,10.6918
"5379",-66.5897,6.4238
"5380",31.4659,-26.5225
"5381",11.6094,-0.8037
"5382",-90.2308,15.7835
"5383",10.9408,21.0079
"5384",29.8739,-1.9403
"5385",-60.9789,13.9094
"5386",-61.2872,12.9843
"5387",-56.0278,3.9193
"5388",-53.1258,3.9339
"5389",144.7937,13.4443
"5390",20.903,42.6026
"5391",-57.6604,53.1355
"5392",-63.4168,46.5107
"5393",20.9394,6.6111
"5394",21.7587,-4.0383
"5395",10,1.5
"5396",45.1662,-12.8275
"5397",64.5853,41.3775
"5398",5.2913,52.1326
"5399",-63.7443,44.682
"5400",-61.5833,16.25
"5401",2.3158,9.3077
"5402",-9.4295,6.4281
"5403",-68.99,12.1696
"5404",46.1996,5.1521
"5405",34.8888,-6.369
"5406",-64.8963,18.3358
"5407",-81.2546,19.3133
"5408",55.2471,-21.1351
"5409",-59.5432,13.1939
"5410",19.3,42.5
"5411",-70.0358,12.5186
"5412",-15.3101,13.4432
"5413",-77.3963,25.0343
"5414",-42.6043,71.7069
"5415",101,15
"5416",138,36
"5417",103.8333,1.2833
"5418",84.25,28.1667
"5419",112.5,2.5
"5420",-123.1207,49.2827
"5421",151.2093,-33.8688
"5422",144.9631,-37.8136
"5423",153.4,-28.0167
"5424",104.9167,11.55
"5425",81,7
"5426",9,51
"5427",26,64
"5428",54,24
"5429",122,13
"5430",78,21
"5431",12,43
"5432",16,63
"5433",-4,40
"5434",138.6007,-34.9285
"5435",4,50.8333
"5436",30,26
"5437",35.8623,33.8547
"5438",44,33
"5439",57,21
"5440",65,33
"5441",50.55,26.0275
"5442",47.75,29.5
"5443",1.6596,28.0339
"5444",15.2,45.1
"5445",8.2275,46.8182
"5446",14.5501,47.5162
"5447",35,31
"5448",69.3451,30.3753
"5449",-51.9253,-14.235
"5450",43.3569,42.3154
"5451",21.8243,39.0742
"5452",21.7453,41.6086
"5453",8.4689,60.472
"5454",24.9668,45.9432
"5455",25.0136,58.5953
"5456",12.4578,43.9424
"5457",27.9534,53.7098
"5458",-19.0208,64.9631
"5459",23.8813,55.1694
"5460",-102.5528,23.6345
"5461",174.886,-40.9006
"5462",8.6753,9.082
"5463",115.8605,-31.9505
"5464",-7.6921,53.1424
"5465",6.1296,49.8153
"5466",7.4167,43.7333
"5467",51.1839,25.3548
"5468",-78.1834,-1.8312
"5469",47.5769,40.1431
"5470",45.0382,40.0691
"5471",-70.1627,18.7357
"5472",113.9213,-0.7893
"5473",-8.2245,39.3999
"5474",1.5218,42.5063
"5475",145.9707,-41.4545
"5476",24.6032,56.8796
"5477",-7.0926,31.7917
"5478",45,24
"5479",-14.4524,14.4974
"5480",-63.6167,-38.4161
"5481",-71.543,-35.6751
"5482",36.51,31.24
"5483",31.1656,48.3794
"5484",19.5033,47.1625
"5485",130.8456,-12.4634
"5486",9.55,47.14
"5487",19.1451,51.9194
"5488",9,34
"5489",17.6791,43.9159
